Date,NVDA,SPY
2024-04-26,87.68553161621094,496.1844177246094
2024-04-29,87.70751953125,497.94158935546875
2024-04-30,86.35327911376953,490.0535888671875
2024-05-01,82.99415588378906,488.4622497558594
2024-05-02,85.76859283447266,493.0310974121094
2024-05-03,88.7389144897461,499.14239501953125
2024-05-06,92.0880355834961,504.2969970703125
2024-05-07,90.50292205810547,504.8533935546875
2024-05-08,90.36100769042969,504.90216064453125
2024-05-09,88.69695281982422,507.8114318847656
2024-05-10,89.82730865478516,508.4656066894531
2024-05-13,90.34801483154297,508.5337829589844
2024-05-14,91.30447387695312,510.8670654296875
2024-05-15,94.57662200927734,517.193115234375
2024-05-16,94.30577850341797,516.1289672851562
2024-05-17,92.42683410644531,516.870849609375
2024-05-20,94.72654724121094,517.4664916992188
2024-05-21,95.33219909667969,518.7355346679688
2024-05-22,94.89645385742188,517.2418823242188
2024-05-23,103.74047088623047,513.4638671875
2024-05-24,106.40895080566406,516.8612670898438
2024-05-28,113.8367691040039,517.2223510742188
2024-05-29,114.7602310180664,513.6004638671875
2024-05-30,110.43767547607422,510.1934509277344
2024-05-31,109.5711669921875,514.8402709960938
2024-06-03,114.93513488769531,515.2601928710938
2024-06-04,116.37133026123047,515.8360595703125
2024-06-05,122.3709487915039,521.9669189453125
2024-06-06,120.92975616455078,521.9571533203125
2024-06-07,120.81982421875,521.3226928710938
2024-06-10,121.72129821777344,522.9332885742188
2024-06-11,120.85173797607422,524.1926879882812
2024-06-12,125.13966369628906,528.4979248046875
2024-06-13,129.5475311279297,529.5621337890625
2024-06-14,131.8164520263672,529.88427734375
2024-06-17,130.9168701171875,534.1015014648438
2024-06-18,135.5146484375,535.45849609375
2024-06-20,130.71697998046875,534.0039672851562
2024-06-21,126.50899505615234,533.2880859375
2024-06-24,118.05307006835938,531.5545043945312
2024-06-25,126.02922821044922,533.6014404296875
2024-06-26,126.33908081054688,534.2674560546875
2024-06-27,123.93024444580078,535.1096801757812
2024-06-28,123.48047637939453,533.0040283203125
2024-07-01,124.24010467529297,534.1008911132812
2024-07-02,122.61087799072266,537.6953125
2024-07-03,128.21817016601562,540.0948486328125
2024-07-05,125.76936340332031,543.209228515625
2024-07-08,128.13819885253906,543.8360595703125
2024-07-09,131.3166961669922,544.3649291992188
2024-07-10,134.84500122070312,549.751708984375
2024-07-11,127.3386001586914,545.0113525390625
2024-07-12,129.177734375,548.4490966796875
2024-07-15,128.37811279296875,549.9573364257812
2024-07-16,126.29910278320312,553.2185668945312
2024-07-17,117.93313598632812,545.4617919921875
2024-07-18,121.03163146972656,541.27001953125
2024-07-19,117.87316131591797,537.6757202148438
2024-07-22,123.48047637939453,543.2191772460938
2024-07-23,122.53091430664062,542.3670043945312
2024-07-24,114.19493865966797,530.0755004882812
2024-07-25,112.22589111328125,527.313720703125
2024-07-26,113.00550842285156,533.2194213867188
2024-07-29,111.53622436523438,533.5328979492188
2024-07-30,103.68001556396484,530.8296508789062
2024-07-31,116.96359252929688,539.4581909179688
2024-08-01,109.15736389160156,531.8190307617188
2024-08-02,107.21829223632812,521.9172973632812
2024-08-05,100.4015884399414,506.7171325683594
2024-08-06,104.19976043701172,511.3889465332031
2024-08-07,98.86233520507812,507.9707946777344
2024-08-08,104.9194107055664,519.7136840820312
2024-08-09,104.69951629638672,522.0054321289062
2024-08-12,108.96746063232422,522.2796630859375
2024-08-13,116.08402252197266,530.8687744140625
2024-08-14,118.02310180664062,532.5437622070312
2024-08-15,122.80079650878906,541.6716918945312
2024-08-16,124.51995849609375,542.8861083984375
2024-08-19,129.93736267089844,548.0767822265625
2024-08-20,127.18866729736328,547.1856079101562
2024-08-21,128.4380645751953,549.0659790039062
2024-08-22,123.68035888671875,544.7566528320312
2024-08-23,129.30763244628906,550.5449829101562
2024-08-26,126.39905548095703,549.2324829101562
2024-08-27,128.23817443847656,549.9866333007812
2024-08-28,125.5494613647461,546.7937622070312
2024-08-29,117.5333251953125,546.8427734375
2024-08-30,119.31246948242188,552.0628662109375
2024-09-03,107.94795227050781,540.7019653320312
2024-09-04,106.15882110595703,539.5952758789062
2024-09-05,107.15834045410156,538.2828979492188
2024-09-06,102.78044891357422,529.2235107421875
2024-09-09,106.41869354248047,535.1488647460938
2024-09-10,108.04789733886719,537.4798583984375
2024-09-11,116.8536605834961,542.9938354492188
2024-09-12,119.0927734375,547.5675659179688
2024-09-13,119.05278015136719,550.4273071289062
2024-09-16,116.73370361328125,551.2403564453125
2024-09-17,115.54417419433594,551.4655151367188
2024-09-18,113.3250503540039,549.8300170898438
2024-09-19,117.82327270507812,559.2125244140625
2024-09-20,115.95402526855469,558.2457885742188
2024-09-23,116.21391296386719,559.6408081054688
2024-09-24,120.82209014892578,561.2421264648438
2024-09-25,123.4610366821289,560.0042724609375
2024-09-26,123.99082946777344,562.2245483398438
2024-09-27,121.35187530517578,561.4090576171875
2024-09-30,121.39186096191406,563.6588134765625
2024-10-01,116.95362091064453,558.6093139648438
2024-10-02,118.80288696289062,558.8450317382812
2024-10-03,122.80130004882812,557.8233642578125
2024-10-04,124.87046813964844,562.8925170898438
2024-10-07,127.66936492919922,557.8037719726562
2024-10-08,132.83731079101562,563.0792236328125
2024-10-09,132.59742736816406,566.9793090820312
2024-10-10,134.7565460205078,565.9871215820312
2024-10-11,134.74656677246094,569.3763427734375
2024-10-14,138.01527404785156,574.032958984375
2024-10-15,131.54783630371094,569.5729370117188
2024-10-16,135.6662139892578,572.0485229492188
2024-10-17,136.87570190429688,572.0975341796875
2024-10-18,137.94529724121094,574.2982177734375
2024-10-21,143.6530303955078,573.3550415039062
2024-10-22,143.53309631347656,573.050537109375
2024-10-23,139.50466918945312,567.8142700195312
2024-10-24,140.35433959960938,569.0423583984375
2024-10-25,141.48388671875,568.8458862304688
2024-10-28,140.4643096923828,570.6044311523438
2024-10-29,141.19400024414062,571.5277709960938
2024-10-30,139.28475952148438,569.7988891601562
2024-10-31,132.70738220214844,558.6289672851562
2024-11-01,135.34632873535156,560.9866333007812
2024-11-04,135.99607849121094,559.7783203125
2024-11-05,139.8545379638672,566.5469970703125
2024-11-06,145.5522918701172,580.6345825195312
2024-11-07,148.8209991455078,585.1240844726562
2024-11-08,147.5714569091797,587.65869140625
2024-11-11,145.20240783691406,588.21875
2024-11-12,148.231201171875,586.3914184570312
2024-11-13,146.21202087402344,586.6763305664062
2024-11-14,146.70181274414062,582.9039306640625
2024-11-15,141.9237060546875,575.4378051757812
2024-11-18,140.09442138671875,577.7954711914062
2024-11-19,146.95172119140625,579.9075927734375
2024-11-20,145.83216857910156,580.1040649414062
2024-11-21,146.6118621826172,583.21826171875
2024-11-22,141.8937225341797,585.02587890625
2024-11-25,135.96609497070312,587.0103759765625
2024-11-26,136.86570739746094,590.075439453125
2024-11-27,135.2863311767578,588.2874145507812
2024-11-29,138.19520568847656,591.9419555664062
2024-12-02,138.5750274658203,593.0029907226562
2024-12-03,140.20440673828125,593.2778930664062
2024-12-04,145.08245849609375,596.9620361328125
2024-12-05,145.0124969482422,595.9795532226562
2024-12-06,142.3933563232422,597.1094360351562
2024-12-09,138.7645263671875,594.0344848632812
2024-12-10,135.0257568359375,592.1876220703125
2024-12-11,139.2643585205078,596.765625
2024-12-12,137.29501342773438,593.690673828125
2024-12-13,134.20602416992188,593.57275390625
2024-12-16,131.9567413330078,596.1073608398438
2024-12-17,130.3472900390625,593.6513061523438
2024-12-18,128.86778259277344,575.9583740234375
2024-12-19,130.63717651367188,575.7815551757812
2024-12-20,134.65586853027344,582.697265625
2024-12-23,139.62425231933594,586.1865844726562
2024-12-24,140.174072265625,592.7020874023438
2024-12-26,139.8841552734375,592.7415771484375
2024-12-27,136.96511840820312,586.5020751953125
2024-12-30,137.4449462890625,579.80908203125
2024-12-31,134.2460174560547,577.6997680664062
2025-01-02,138.2646942138672,576.2803344726562
2025-01-03,144.4226837158203,583.4857788085938
2025-01-06,149.38104248046875,586.8470458984375
2025-01-07,140.09408569335938,580.2132568359375
2025-01-08,140.06411743164062,581.06103515625
2025-01-10,135.86549377441406,572.1896362304688
2025-01-13,133.18637084960938,573.0768432617188
2025-01-14,131.7168426513672,573.8653564453125
2025-01-15,136.1953887939453,584.303955078125
2025-01-16,133.52626037597656,583.1802368164062
2025-01-17,137.66490173339844,589.035400390625
2025-01-21,140.78387451171875,594.4270629882812
2025-01-22,147.02183532714844,597.7686157226562
2025-01-23,147.17178344726562,601.03125
2025-01-24,142.57327270507812,599.2767333984375
2025-01-27,118.38121032714844,590.7997436523438
2025-01-28,128.94775390625,595.8760986328125
2025-01-29,123.65947723388672,593.2047729492188
2025-01-30,124.60916900634766,596.3885498046875
2025-01-31,120.03067016601562,593.2147216796875
2025-02-03,116.62179565429688,589.2225952148438
2025-02-04,118.61112976074219,593.17529296875
2025-02-05,124.78911590576172,595.580322265625
2025-02-06,128.6378631591797,597.6503295898438
2025-02-07,129.79745483398438,592.1798095703125
2025-02-10,133.52626037597656,596.2013549804688
2025-02-11,132.75650024414062,596.6547241210938
2025-02-12,131.09706115722656,594.7327270507812
2025-02-13,135.24566650390625,601.0115356445312
2025-02-14,138.8045196533203,600.9819946289062
2025-02-18,139.35433959960938,602.7463989257812
2025-02-19,139.1844024658203,604.1658325195312
2025-02-20,140.06411743164062,601.65234375
2025-02-21,134.38595581054688,591.361572265625
2025-02-24,130.23733520507812,588.6705932617188
2025-02-25,126.5885238647461,585.7430419921875
2025-02-26,131.23699951171875,586.0386962890625
2025-02-27,120.11064910888672,576.6843872070312
2025-02-28,124.87907409667969,585.6839599609375
2025-03-03,114.02263641357422,575.4227905273438
2025-03-04,115.95201110839844,568.611572265625
2025-03-05,117.26158142089844,574.722900390625
2025-03-06,110.53378295898438,564.5209350585938
2025-03-07,112.6530990600586,567.6849975585938
2025-03-10,106.94496154785156,552.5643920898438
2025-03-11,108.72437286376953,547.9708862304688
2025-03-12,115.71273040771484,550.8787841796875
2025-03-13,115.55277252197266,543.5353393554688
2025-03-14,121.6413345336914,554.7625122070312
2025-03-17,119.50183868408203,559.0404052734375
2025-03-18,115.4028091430664,552.9981079101562
2025-03-19,117.4923095703125,559.0206909179688
2025-03-20,118.50206756591797,557.4042358398438
2025-03-21,117.6722640991211,557.5880126953125
2025-03-24,121.38140106201172,567.5736694335938
2025-03-25,120.66156768798828,568.9379272460938
2025-03-26,113.73320007324219,562.1458129882812
2025-03-27,111.40375518798828,560.6529541015625
2025-03-28,109.6441650390625,549.3623657226562
2025-03-31,108.35446166992188,553.0501098632812
2025-04-01,110.12405395507812,554.6121826171875
2025-04-02,110.39398193359375,558.1219482421875
2025-04-03,101.7760238647461,530.6173095703125
2025-04-04,94.28778076171875,499.5533447265625
2025-04-07,97.61699676513672,498.66357421875
2025-04-08,96.27731323242188,490.85308837890625
2025-04-09,114.30307006835938,542.4021606445312
2025-04-10,107.5446548461914,518.6345825195312
2025-04-11,110.90386199951172,527.888427734375
2025-04-14,110.68391418457031,533.009765625
2025-04-15,112.1735610961914,531.5169067382812
2025-04-16,104.46538543701172,519.7022705078125
2025-04-17,101.46607971191406,520.44384765625
2025-04-21,96.88717651367188,508.055908203125
2025-04-22,98.86669921875,521.2743530273438
2025-04-23,102.68579864501953,529.3517456054688
2025-04-24,106.40492248535156,540.4940795898438
2025-04-25,110.98385620117188,544.3992309570312
2025-04-28,108.70439147949219,544.6068115234375
2025-04-29,108.99430847167969,548.0375366210938
2025-04-30,108.89433288574219,548.2550048828125
2025-05-01,111.58370208740234,552.1404418945312
2025-05-02,114.47303009033203,560.3365478515625
2025-05-05,113.79318237304688,557.1234130859375
2025-05-06,113.51325988769531,552.4666748046875
2025-05-07,117.03242492675781,554.7901611328125
2025-05-08,117.34235382080078,558.6558227539062
2025-05-09,116.62252044677734,557.9440307617188
2025-05-12,122.97102355957031,576.3826293945312
2025-05-13,129.89938354492188,580.1890258789062
2025-05-14,135.30810546875,580.9304809570312
2025-05-15,134.79823303222656,583.7679443359375
2025-05-16,135.36810302734375,587.465576171875
2025-05-19,135.53805541992188,588.108154296875
2025-05-20,134.34835815429688,586.130859375
2025-05-21,131.76895141601562,576.2540893554688
2025-05-22,132.7987060546875,576.4815063476562
2025-05-23,131.25906372070312,572.5465087890625
2025-05-27,135.4680633544922,584.4501342773438
2025-05-28,134.7782440185547,581.06884765625
2025-05-29,139.15721130371094,583.3626098632812
2025-05-30,135.09817504882812,582.7100219726562
2025-06-02,137.34764099121094,585.9924926757812
2025-06-03,141.1867218017578,589.3341064453125
2025-06-04,141.88656616210938,589.1759643554688
2025-06-05,139.95703125,586.3285522460938
2025-06-06,141.6865997314453,592.3495483398438
2025-06-09,142.59640502929688,592.8834228515625
2025-06-10,143.92608642578125,596.2449340820312
2025-06-11,142.80625915527344,594.5443725585938
2025-06-12,144.9759063720703,596.9072875976562
2025-06-13,141.94639587402344,590.23388671875
2025-06-16,144.66595458984375,595.8494262695312
2025-06-17,144.09603881835938,590.7578735351562
2025-06-18,145.455810546875,590.6688232421875
2025-06-20,143.8260955810547,589.2816772460938
2025-06-23,144.1460418701172,595.1021728515625
2025-06-24,147.8754119873047,601.6764526367188
2025-06-25,154.28436279296875,602.0135498046875
2025-06-26,154.99423217773438,606.7236938476562
2025-06-27,157.72378540039062,609.7380981445312
2025-06-30,157.96376037597656,612.6533203125
2025-07-01,153.2745361328125,612.455078125
2025-07-02,157.22386169433594,615.2315063476562
2025-07-03,159.3135223388672,620.0804443359375
2025-07-07,158.21371459960938,615.4595336914062
2025-07-08,159.97341918945312,615.1224365234375
2025-07-09,162.85293579101562,618.8110961914062
2025-07-10,164.07273864746094,620.5562744140625
2025-07-11,164.89259338378906,618.3748168945312
2025-07-14,164.04273986816406,619.5548095703125
2025-07-15,170.671630859375,616.9072875976562
2025-07-16,171.34152221679688,618.9697265625
2025-07-17,172.97125244140625,622.7576293945312
2025-07-18,172.38136291503906,622.301513671875
2025-07-21,171.35153198242188,623.4815063476562
2025-07-22,167.00225830078125,623.5707397460938
2025-07-23,170.75161743164062,628.875732421875
2025-07-24,173.7111358642578,629.083984375
2025-07-25,173.47117614746094,631.7413940429688
2025-07-28,176.7206268310547,631.5828247070312
2025-07-29,175.48085021972656,629.9169311523438
2025-07-30,179.24021911621094,629.1236572265625
2025-07-31,177.84043884277344,626.763671875
2025-08-01,173.69113159179688,616.4907836914062
2025-08-04,179.9700927734375,625.8612670898438
2025-08-05,178.23037719726562,622.688232421875
2025-08-06,179.3901824951172,627.4578247070312
2025-08-07,180.73995971679688,626.9322509765625
2025-08-08,182.6696319580078,631.82080078125
2025-08-11,182.0297393798828,630.5713500976562
2025-08-12,183.1295623779297,637.284423828125
2025-08-13,181.559814453125,639.4659423828125
2025-08-14,181.98974609375,639.5254516601562
2025-08-15,180.42001342773438,638.0281372070312
2025-08-18,181.979736328125,637.8893432617188
2025-08-19,175.61080932617188,634.4286499023438
2025-08-20,175.370849609375,632.742919921875
2025-08-21,174.95091247558594,630.2044677734375
2025-08-22,177.96043395996094,639.8823852539062
2025-08-25,179.78012084960938,637.0662231445312
2025-08-26,181.7397918701172,639.733642578125
2025-08-27,181.56982421875,641.1912841796875
2025-08-28,180.1400604248047,643.4620361328125
2025-08-29,174.1510467529297,639.6245727539062
2025-09-02,170.75161743164062,634.884765625
2025-09-03,170.59165954589844,638.3255615234375
2025-09-04,171.63148498535156,643.660400390625
2025-09-05,166.9922637939453,641.7960815429688
2025-09-08,168.2820281982422,643.3728637695312
2025-09-09,170.7316131591797,644.8601684570312
2025-09-10,177.300537109375,646.724365234375
2025-09-11,177.1505584716797,652.0987548828125
2025-09-12,177.80047607421875,651.8805541992188
2025-09-15,177.73048400878906,655.3511962890625
2025-09-16,174.86080932617188,654.4488525390625
2025-09-17,170.27130126953125,653.6357421875
2025-09-18,176.2206573486328,656.6898193359375
2025-09-19,176.6505889892578,659.9423217773438
2025-09-22,183.58984375,663.0645141601562
2025-09-23,178.410400390625,659.4551391601562
2025-09-24,176.9505615234375,657.3569946289062
2025-09-25,177.67050170898438,654.3242797851562
2025-09-26,178.17044067382812,658.072998046875
2025-09-29,181.83004760742188,659.9224243164062
2025-09-30,186.55950927734375,662.4082641601562
2025-10-01,187.21945190429688,664.6654663085938
2025-10-02,188.8692626953125,665.4309692382812
2025-10-03,187.59939575195312,665.421142578125
2025-10-06,185.51962280273438,667.8074951171875
2025-10-07,185.01968383789062,665.3316040039062
2025-10-08,189.0892333984375,669.2990112304688
2025-10-09,192.54885864257812,667.3600463867188
2025-10-10,183.139892578125,649.32275390625
2025-10-13,188.29933166503906,659.2860107421875
2025-10-14,180.01022338867188,658.4805908203125
2025-10-15,179.8102569580078,661.4039916992188
2025-10-16,181.7900390625,656.899658203125
2025-10-17,183.19989013671875,660.62841796875
2025-10-20,182.6199493408203,667.499267578125
2025-10-21,181.14010620117188,667.4892578125
2025-10-22,180.2602081298828,664.0191040039062
2025-10-23,182.13999938964844,667.9566650390625
2025-10-24,186.23953247070312,673.4155883789062
2025-10-27,191.46897888183594,681.3603515625
2025-10-28,201.0079345703125,683.1700439453125
2025-10-29,207.01727294921875,683.4981689453125
2025-10-30,202.8677215576172,675.98095703125
2025-10-31,202.4677734375,678.1983642578125
2025-11-03,206.85728454589844,679.4711303710938
2025-11-04,198.66818237304688,671.4169921875
2025-11-05,195.18858337402344,673.7437133789062
2025-11-06,188.05935668945312,666.514892578125
2025-11-07,188.1293487548828,667.1710815429688
2025-11-10,199.0281524658203,677.5819091796875
2025-11-11,193.1387939453125,679.1329956054688
2025-11-12,193.7787322998047,679.5108642578125
2025-11-13,186.8394775390625,668.2350463867188
2025-11-14,190.1491241455078,668.125732421875
2025-11-17,186.5795135498047,661.901123046875
2025-11-18,181.340087890625,656.3428344726562
2025-11-19,186.49951171875,658.87841796875
2025-11-20,180.6201629638672,648.8355712890625
2025-11-21,178.86036682128906,655.2987670898438
2025-11-24,182.52996826171875,664.9437866210938
2025-11-25,177.80047607421875,671.1981811523438
2025-11-26,180.24020385742188,675.8318481445312
2025-11-28,176.98056030273438,679.5208129882812
2025-12-01,179.90025329589844,676.4185180664062
2025-12-02,181.44007873535156,677.67138671875
2025-12-03,179.57028198242188,680.0180053710938
2025-12-04,183.37008666992188,680.51513671875
2025-12-05,182.40013122558594,681.8078002929688
2025-12-08,185.5399627685547,679.7594604492188
2025-12-09,184.95999145507812,679.1727294921875
2025-12-10,183.77005004882812,683.6771850585938
2025-12-11,180.92019653320312,685.26806640625
2025-12-12,175.01052856445312,677.9000244140625
2025-12-15,176.28045654296875,676.8758544921875
2025-12-16,177.71038818359375,675.0264282226562
2025-12-17,170.93075561523438,667.5986938476562
2025-12-18,174.1305694580078,672.6399536132812
2025-12-19,180.98020935058594,678.7363891601562
2025-12-22,183.6800537109375,682.96484375
2025-12-23,189.19976806640625,686.0863037109375
2025-12-24,188.59979248046875,688.4996948242188
2025-12-26,190.51968383789062,688.4298706054688
2025-12-29,188.20980834960938,685.9765625
2025-12-30,187.52984619140625,685.138916015625
2025-12-31,186.4899139404297,680.062744140625
2026-01-02,188.83978271484375,681.309326171875
2026-01-05,188.1098175048828,685.846923828125
2026-01-06,187.22987365722656,689.92578125
2026-01-07,189.09976196289062,687.701904296875
2026-01-08,185.0299835205078,687.632080078125
2026-01-09,184.84999084472656,692.1796264648438
2026-01-12,184.92999267578125,693.2666625976562
2026-01-13,185.79994201660156,691.8804931640625
2026-01-14,183.1300811767578,688.479736328125
2026-01-15,187.03988647460938,690.3546142578125
2026-01-16,186.21990966796875,689.7761840820312
2026-01-20,178.06036376953125,675.7345581054688
2026-01-21,183.31008911132812,683.5332641601562
2026-01-22,184.82998657226562,687.103515625
2026-01-23,187.6598358154297,687.352783203125
2026-01-26,186.4599151611328,690.84326171875
2026-01-27,188.50979614257812,693.5957641601562
2026-01-28,191.5096435546875,693.5259399414062
2026-01-29,192.49957275390625,692.1497192382812
2026-01-30,191.11965942382812,690.0853271484375
2026-02-02,185.59996032714844,693.5159912109375
2026-02-03,180.33023071289062,687.6520385742188
2026-02-04,174.18057250976562,684.3211059570312
2026-02-05,171.87069702148438,675.7744750976562
2026-02-06,185.39996337890625,688.739013671875
2026-02-09,190.0297088623047,692.0599975585938
2026-02-10,188.52978515625,690.2349243164062
2026-02-11,190.0397186279297,690.075439453125
2026-02-12,186.9298858642578,679.41455078125
2026-02-13,182.80010986328125,679.8931884765625
2026-02-17,184.95999145507812,680.9901733398438
2026-02-18,187.96981811523438,684.4208374023438
2026-02-19,187.88983154296875,682.61572265625
2026-02-20,189.8097381591797,687.5523071289062
2026-02-23,191.53964233398438,680.531494140625
2026-02-24,192.83956909179688,685.4779052734375
2026-02-25,195.54940795898438,691.26220703125
2026-02-26,184.87998962402344,687.422607421875
2026-02-27,177.180419921875,684.1216430664062
2026-03-02,182.47012329101562,684.5106201171875
2026-03-03,180.04025268554688,678.4771118164062
2026-03-04,183.03009033203125,683.2639770507812
2026-03-05,183.330078125,679.4544067382812
2026-03-06,177.8103790283203,670.5487060546875
2026-03-09,182.64010620117188,676.4227294921875
2026-03-10,184.760009765625,675.3356323242188
2026-03-11,186.02999877929688,674.4879760742188
2026-03-12,183.13999938964844,664.2459106445312
2026-03-13,180.25,660.4862060546875
2026-03-16,183.22000122070312,667.2078857421875
2026-03-17,181.92999267578125,668.9630126953125
2026-03-18,180.39999389648438,659.6285400390625
2026-03-19,178.55999755859375,658.0029907226562
2026-03-20,172.6999969482422,648.5700073242188
2026-03-23,175.63999938964844,655.3800048828125
2026-03-24,175.1999969482422,653.1799926757812
2026-03-25,178.67999267578125,656.8200073242188
2026-03-26,171.24000549316406,645.0900268554688
2026-03-27,167.52000427246094,634.0900268554688
2026-03-30,165.1699981689453,631.969970703125
2026-03-31,174.39999389648438,650.3400268554688
2026-04-01,175.75,655.239990234375
2026-04-02,177.38999938964844,655.8300170898438
2026-04-06,177.63999938964844,658.9299926757812
2026-04-07,178.10000610351562,659.219970703125
2026-04-08,182.0800018310547,676.010009765625
2026-04-09,183.91000366210938,679.9099731445312
2026-04-10,188.6300048828125,679.4600219726562
2026-04-13,189.30999755859375,686.0999755859375
2026-04-14,196.50999450683594,694.4600219726562
2026-04-15,198.8699951171875,699.9400024414062
2026-04-16,198.35000610351562,701.6599731445312
2026-04-17,201.67999267578125,710.1400146484375
2026-04-20,202.05999755859375,708.719970703125
2026-04-21,199.8800048828125,704.0800170898438
2026-04-22,202.5,711.2100219726562
2026-04-23,199.63999938964844,708.4500122070312
2026-04-24,208.27000427246094,713.9400024414062
2026-04-27,216.61000061035156,715.1699829101562
2026-04-28,213.1699981689453,711.6900024414062
2026-04-29,209.25,711.5800170898438
2026-04-30,199.57000732421875,718.6599731445312
2026-05-01,198.4499969482422,720.6500244140625
2026-05-04,198.47999572753906,718.010009765625
2026-05-05,196.5,723.77001953125
2026-05-06,207.8300018310547,733.8300170898438
2026-05-07,211.5,731.5800170898438
2026-05-08,215.1999969482422,737.6199951171875
2026-05-11,219.44000244140625,739.2999877929688
2026-05-12,220.77999877929688,738.1799926757812
2026-05-13,225.8300018310547,742.3099975585938
2026-05-14,235.74000549316406,748.1699829101562
2026-05-15,225.32000732421875,739.1699829101562
2026-05-18,222.32000732421875,738.6500244140625
2026-05-19,220.61000061035156,733.72998046875
2026-05-20,223.47000122070312,741.25
